2008-04-04 00:00	1.99550	2.00470	1.99095	1.99304	354815
2008-04-06 00:00	1.99505	1.99507	1.98571	1.98720	381333
2008-04-07 00:00	1.98708	1.99270	1.98160	1.98355	1475307
2008-04-08 00:00	1.98355	1.98355	1.96487	1.96809	1424936
2008-04-09 00:00	1.96820	1.97915	1.96655	1.97295	1054244
2008-04-10 00:00	1.97300	1.98420	1.97031	1.97415	1000232
2008-04-11 00:00	1.97415	1.97690	1.96825	1.96846	567805
2008-04-13 00:00	1.96498	1.97425	1.96430	1.97285	735844
2008-04-14 00:00	1.97285	1.98935	1.96900	1.97050	1006994
2008-04-15 00:00	1.97050	1.97270	1.95995	1.96980	1028936
2008-04-16 00:00	1.96980	1.98060	1.96845	1.97030	707353
2008-04-17 00:00	1.97030	1.99755	1.96910	1.99685	320319
2008-04-18 00:00	1.99690	1.99980	1.98830	1.99750	379085
2008-04-20 00:00	1.99614	2.00265	1.99435	1.99470	720036
2008-04-21 00:00	1.99470	1.99675	1.97450	1.97495	737719
2008-04-22 00:00	1.97495	1.99980	1.97480	1.99110	370054
2008-04-23 00:00	1.99110	1.99735	1.97480	1.97785	246105
2008-04-24 00:00	1.97785	1.98160	1.96825	1.97120	338059
2008-04-25 00:00	1.97120	1.98895	1.96760	1.98560	179244
2008-04-27 00:00	1.98410	1.98560	1.98145	1.98330	49029
2008-04-28 00:00	1.98330	1.99650	1.97820	1.98720	150074
2008-04-29 00:00	1.98715	1.98900	1.96230	1.96480	272739
2008-04-30 00:00	1.96500	1.99085	1.96305	1.99035	140023
2008-05-01 00:00	1.99035	1.99055	1.97120	1.97555	158727
2008-05-02 00:00	1.97565	1.98975	1.97045	1.97140	154575
2008-05-04 00:00	1.97250	1.97835	1.97094	1.97710	45190
2008-05-05 00:00	1.97710	1.97840	1.96550	1.96985	86006
2008-05-06 00:00	1.96985	1.97715	1.96215	1.96315	164650
2008-05-07 00:00	1.96300	1.96460	1.95025	1.95310	135923
2008-05-08 00:00	1.95315	1.96200	1.94950	1.95395	126530
2008-05-09 00:00	1.95395	1.95540	1.94590	1.95350	54107
2008-05-11 00:00	1.95049	1.95230	1.94410	1.94715	53449
2008-05-12 00:00	1.94720	1.96330	1.94675	1.95080	146511
2008-05-13 00:00	1.95080	1.95865	1.94135	1.94180	141368
2008-05-14 00:00	1.94180	1.94890	1.93620	1.94630	151626
2008-05-15 00:00	1.94630	1.95015	1.94040	1.94750	120353
2008-05-16 00:00	1.94750	1.95975	1.94415	1.95728	96214
2008-05-18 00:00	1.95640	1.95860	1.95290	1.95555	38560
2008-05-19 00:00	1.95555	1.96230	1.94525	1.95380	119487
2008-05-20 00:00	1.95380	1.97185	1.95350	1.96400	150516
2008-05-21 00:00	1.96405	1.97460	1.96120	1.97350	196030
2008-05-22 00:00	1.97355	1.98480	1.96815	1.97720	198251
2008-05-23 00:00	1.97720	1.98520	1.97550	1.97960	104786
2008-05-25 00:00	1.97931	1.98280	1.97885	1.97995	51649
2008-05-26 00:00	1.97995	1.98460	1.97585	1.97750	88515
2008-05-27 00:00	1.97750	1.98060	1.97145	1.98025	133046
2008-05-28 00:00	1.98025	1.98270	1.96725	1.96970	198067
2008-05-29 00:00	1.96970	1.98015	1.96905	1.97520	90089
2008-05-30 00:00	1.97520	1.98220	1.96845	1.98190	101554
2008-06-01 00:00	1.97287	1.97730	1.96840	1.97010	23079
2008-06-02 00:00	1.97010	1.97160	1.95965	1.96140	138456
2008-06-03 00:00	1.96140	1.97405	1.95550	1.95750	101366
2008-06-04 00:00	1.95750	1.95800	1.94905	1.95310	80867
2008-06-05 00:00	1.95295	1.96040	1.94610	1.95790	102656
2008-06-06 00:00	1.95790	1.97340	1.95370	1.97075	68241
2008-06-08 00:00	1.96883	1.97130	1.96700	1.96990	37476
2008-06-09 00:00	1.96990	1.98005	1.96560	1.96600	188270
2008-06-10 00:00	1.96600	1.96605	1.95190	1.95600	140509
2008-06-11 00:00	1.95600	1.96675	1.94915	1.95350	211015
2008-06-12 00:00	1.95350	1.95450	1.94335	1.94350	172878
2008-06-13 00:00	1.94350	1.95130	1.94100	1.94750	164543
2008-06-15 00:00	1.94942	1.95450	1.94590	1.95190	50339
2008-06-16 00:00	1.95190	1.96980	1.95080	1.96850	276283
2008-06-17 00:00	1.96850	1.96980	1.94700	1.95200	254597
2008-06-18 00:00	1.95200	1.96280	1.94780	1.96200	281993
2008-06-19 00:00	1.96200	1.97450	1.96105	1.97240	301374
2008-06-20 00:00	1.97240	1.97910	1.97030	1.97585	266119
2008-06-22 00:00	1.97445	1.97560	1.96960	1.97180	44807
2008-06-23 00:00	1.97185	1.97185	1.95850	1.96770	303063
2008-06-24 00:00	1.96770	1.97250	1.96255	1.96655	231423
2008-06-25 00:00	1.96655	1.97690	1.96545	1.97235	366507
2008-06-26 00:00	1.97245	1.98950	1.97135	1.98600	240741
2008-06-27 00:00	1.98600	1.99520	1.98060	1.99475	169655
2008-06-29 00:00	1.99438	1.99540	1.99232	1.99510	52844
2008-06-30 00:00	1.99510	1.99735	1.98800	1.99635	288207
2008-07-01 00:00	1.99635	2.00065	1.99050	1.99610	238053
2008-07-02 00:00	1.99610	1.99690	1.98445	1.99265	334346
2008-07-03 00:00	1.99260	1.99310	1.97990	1.98115	217320
2008-07-04 00:00	1.98120	1.98385	1.97940	1.98190	107591
2008-07-06 00:00	1.98226	1.98278	1.97210	1.97320	27715
2008-07-07 00:00	1.97320	1.97890	1.96485	1.97170	212901
2008-07-08 00:00	1.97170	1.97970	1.96650	1.97195	181867
2008-07-09 00:00	1.97200	1.98390	1.96715	1.97955	207044
2008-07-10 00:00	1.97955	1.97990	1.97120	1.97690	170621
2008-07-11 00:00	1.97690	1.99580	1.97530	1.98870	157789
2008-07-13 00:00	1.99048	1.99120	1.98225	1.98355	55200
2008-07-14 00:00	1.98355	1.99970	1.98110	1.99925	192035
2008-07-15 00:00	1.99935	2.01550	1.99810	2.00570	185571
2008-07-16 00:00	2.00570	2.00970	1.99570	1.99860	164709
2008-07-17 00:00	1.99860	2.00715	1.99394	1.99815	201945
2008-07-18 00:00	1.99815	1.99920	1.99060	1.99825	151469
2008-07-20 00:00	1.99780	1.99834	1.99075	1.99235	25774
2008-07-21 00:00	1.99235	2.00425	1.99080	2.00355	156532
2008-07-22 00:00	2.00355	2.00755	1.98960	1.99185	204278
2008-07-23 00:00	1.99180	2.00295	1.99040	1.99465	228077
2008-07-24 00:00	1.99470	1.99470	1.98160	1.98550	196335
2008-07-25 00:00	1.98550	1.99780	1.98545	1.99140	154211
2008-07-27 00:00	1.99148	1.99148	1.98525	1.98720	36973
2008-07-28 00:00	1.98720	1.99680	1.98400	1.99570	184357
2008-07-29 00:00	1.99570	1.99600	1.97595	1.97860	202562
2008-07-30 00:00	1.97860	1.98425	1.97445	1.98220	178490
2008-07-31 00:00	1.98215	1.99290	1.97840	1.98075	210923
2008-08-01 00:00	1.98090	1.98100	1.97250	1.97510	162205
2008-08-03 00:00	1.97399	1.97592	1.97010	1.97090	29389
2008-08-04 00:00	1.97090	1.97190	1.95605	1.95780	200524
2008-08-05 00:00	1.95780	1.95960	1.95210	1.95655	272291
2008-08-06 00:00	1.95660	1.95760	1.94660	1.94980	301546
2008-08-07 00:00	1.94975	1.95380	1.92700	1.93000	250370
2008-08-08 00:00	1.92990	1.93104	1.91455	1.92095	192987
2008-08-10 00:00	1.91188	1.92090	1.91020	1.91700	32916
2008-08-11 00:00	1.91700	1.92550	1.89695	1.90240	169095
2008-08-12 00:00	1.90240	1.90850	1.89210	1.89850	288286
2008-08-13 00:00	1.89850	1.90360	1.86190	1.86820	268422
2008-08-14 00:00	1.86820	1.87865	1.85565	1.85640	199506
2008-08-15 00:00	1.85625	1.86830	1.85120	1.86580	128863
2008-08-17 00:00	1.86388	1.87220	1.86250	1.87150	35074
2008-08-18 00:00	1.87150	1.87150	1.85365	1.85635	121646
2008-08-19 00:00	1.85635	1.86840	1.85490	1.86225	166123
2008-08-20 00:00	1.86225	1.87020	1.85395	1.86860	221084
2008-08-21 00:00	1.86860	1.87935	1.86075	1.87560	164615
2008-08-22 00:00	1.87565	1.87640	1.85040	1.85260	227614
2008-08-24 00:00	1.85029	1.85250	1.84050	1.84395	41966
2008-08-25 00:00	1.84400	1.85895	1.84245	1.84450	185145
2008-08-26 00:00	1.84450	1.84790	1.83300	1.84070	246317
2008-08-27 00:00	1.84070	1.84885	1.82850	1.83905	210801
2008-08-28 00:00	1.83910	1.83950	1.82390	1.82635	258326
2008-08-29 00:00	1.82620	1.83240	1.81730	1.82080	145864
2008-08-31 00:00	1.81490	1.81500	1.80055	1.80565	67045
2008-09-01 00:00	1.80565	1.80830	1.78475	1.78685	212717
2008-09-02 00:00	1.78685	1.79065	1.77025	1.77295	308007
2008-09-03 00:00	1.77300	1.78200	1.76665	1.77835	259034
2008-09-04 00:00	1.77835	1.78580	1.75360	1.75865	340474
2008-09-05 00:00	1.75870	1.77450	1.75710	1.76625	197030
2008-09-07 00:00	1.77791	1.79760	1.77630	1.77950	113573
2008-09-08 00:00	1.77945	1.78230	1.74700	1.75930	309625
